file_id,file_path,session_dir,file_datetime,file_period,event_id,prev_file_id,session_id,place_id,taxon_id,taxon_tsn,taxon_name
249,2015/M1/M1_21/03170114.JPG,M1 2015,17.03.15 13:28,day,108,248,5,12,,,
250,2015/M1/M1_21/03180115.JPG,M1 2015,18.03.15 12:29,day,109,,5,12,,,
251,2015/M1/M1_21/03180116.JPG,M1 2015,18.03.15 12:30,day,109,250,5,12,,,
252,2015/M1/M1_21/03180117.JPG,M1 2015,18.03.15 13:01,day,110,,5,12,,,
253,2015/M1/M1_21/03180118.JPG,M1 2015,18.03.15 13:01,day,110,252,5,12,,,
254,2015/M1/M1_21/03180119.JPG,M1 2015,18.03.15 14:09,day,111,,5,12,,,
255,2015/M1/M1_21/03180120.JPG,M1 2015,18.03.15 14:09,day,111,254,5,12,,,
256,2015/M1/M1_21/03180121.JPG,M1 2015,18.03.15 14:23,day,111,255,5,12,,,
257,2015/M1/M1_21/03180122.JPG,M1 2015,18.03.15 14:23,day,111,256,5,12,,,
258,2015/M1/M1_21/03180123.JPG,M1 2015,18.03.15 14:47,day,111,257,5,12,,,
259,2015/M1/M1_21/03180124.JPG,M1 2015,18.03.15 14:47,day,111,258,5,12,,,
260,2015/M1/M1_21/03180125.JPG,M1 2015,18.03.15 14:49,day,111,259,5,12,,,
261,2015/M1/M1_21/03180126.JPG,M1 2015,18.03.15 14:49,day,111,260,5,12,,,
262,2015/M1/M1_21/03190127.JPG,M1 2015,19.03.15 06:01,twilight,112,,5,12,19,,Genetta maculata
263,2015/M1/M1_21/03190128.JPG,M1 2015,19.03.15 06:01,twilight,112,262,5,12,19,,Genetta maculata
264,2015/M1/M1_21/03190129.JPG,M1 2015,19.03.15 06:44,twilight,113,,5,12,4,,Sylvicapra grimmia
265,2015/M1/M1_21/03190130.JPG,M1 2015,19.03.15 06:44,twilight,113,264,5,12,4,,Sylvicapra grimmia
266,2015/M1/M1_21/03190131.JPG,M1 2015,19.03.15 06:46,twilight,113,265,5,12,4,,Sylvicapra grimmia
267,2015/M1/M1_21/03190132.JPG,M1 2015,19.03.15 06:46,twilight,113,266,5,12,4,,Sylvicapra grimmia
268,2015/M1/M1_21/03190133.JPG,M1 2015,19.03.15 06:49,twilight,113,267,5,12,4,,Sylvicapra grimmia
269,2015/M1/M1_21/03190134.JPG,M1 2015,19.03.15 06:49,twilight,113,268,5,12,,,
270,2015/M1/M1_21/03190135.JPG,M1 2015,19.03.15 11:49,day,115,,5,12,,,
271,2015/M1/M1_21/03190136.JPG,M1 2015,19.03.15 11:49,day,115,270,5,12,,,
272,2015/M1/M1_21/03190137.JPG,M1 2015,19.03.15 12:04,day,115,271,5,12,,,
273,2015/M1/M1_21/03190138.JPG,M1 2015,19.03.15 12:04,day,115,272,5,12,,,
274,2015/M1/M1_21/03190139.JPG,M1 2015,19.03.15 12:09,day,115,273,5,12,,,
275,2015/M1/M1_21/03190140.JPG,M1 2015,19.03.15 12:09,day,115,274,5,12,,,
276,2015/M1/M1_21/03190141.JPG,M1 2015,19.03.15 12:10,day,115,275,5,12,,,
277,2015/M1/M1_21/03190142.JPG,M1 2015,19.03.15 12:10,day,115,276,5,12,,,
278,2015/M1/M1_21/03190143.JPG,M1 2015,19.03.15 12:43,day,116,,5,12,,,
279,2015/M1/M1_21/03190144.JPG,M1 2015,19.03.15 12:43,day,116,278,5,12,,,
280,2015/M1/M1_21/03190145.JPG,M1 2015,19.03.15 12:51,day,116,279,5,12,,,
281,2015/M1/M1_21/03190146.JPG,M1 2015,19.03.15 12:51,day,116,280,5,12,,,
282,2015/M1/M1_21/03190147.JPG,M1 2015,19.03.15 12:56,day,116,281,5,12,,,
283,2015/M1/M1_21/03190148.JPG,M1 2015,19.03.15 12:56,day,116,282,5,12,,,
284,2015/M1/M1_21/03190149.JPG,M1 2015,19.03.15 13:22,day,116,283,5,12,,,
285,2015/M1/M1_21/03190150.JPG,M1 2015,19.03.15 13:22,day,116,284,5,12,,,
286,2015/M1/M1_21/03190151.JPG,M1 2015,19.03.15 13:28,day,116,285,5,12,,,
287,2015/M1/M1_21/03190152.JPG,M1 2015,19.03.15 13:28,day,116,286,5,12,,,
288,2015/M1/M1_21/03190153.JPG,M1 2015,19.03.15 14:14,day,117,,5,12,,,
289,2015/M1/M1_21/03190154.JPG,M1 2015,19.03.15 14:14,day,117,288,5,12,,,
290,2015/M1/M1_21/03190155.JPG,M1 2015,19.03.15 14:16,day,117,289,5,12,,,
291,2015/M1/M1_21/03190156.JPG,M1 2015,19.03.15 14:16,day,117,290,5,12,,,
292,2015/M1/M1_21/03190157.JPG,M1 2015,19.03.15 14:17,day,117,291,5,12,,,
293,2015/M1/M1_21/03190158.JPG,M1 2015,19.03.15 14:17,day,117,292,5,12,,,
294,2015/M1/M1_21/03190159.JPG,M1 2015,19.03.15 14:19,day,117,293,5,12,,,
295,2015/M1/M1_21/03190160.JPG,M1 2015,19.03.15 14:19,day,117,294,5,12,,,
296,2015/M1/M1_21/03190161.JPG,M1 2015,19.03.15 14:20,day,117,295,5,12,,,
297,2015/M1/M1_21/03190162.JPG,M1 2015,19.03.15 14:20,day,117,296,5,12,,,
298,2015/M1/M1_21/03190163.JPG,M1 2015,19.03.15 14:21,day,117,297,5,12,,,
299,2015/M1/M1_21/03190164.JPG,M1 2015,19.03.15 14:21,day,117,298,5,12,,,
300,2015/M1/M1_21/03190165.JPG,M1 2015,19.03.15 14:25,day,117,299,5,12,,,
301,2015/M1/M1_21/03190166.JPG,M1 2015,19.03.15 14:25,day,117,300,5,12,,,
302,2015/M1/M1_21/03190167.JPG,M1 2015,19.03.15 14:28,day,117,301,5,12,,,
303,2015/M1/M1_21/03190168.JPG,M1 2015,19.03.15 14:28,day,117,302,5,12,,,
304,2015/M1/M1_21/03200169.JPG,M1 2015,20.03.15 11:03,day,118,,5,12,,,
305,2015/M1/M1_21/03200170.JPG,M1 2015,20.03.15 11:03,day,118,304,5,12,,,
306,2015/M1/M1_21/03200171.JPG,M1 2015,20.03.15 12:00,day,119,,5,12,,,
307,2015/M1/M1_21/03200172.JPG,M1 2015,20.03.15 12:00,day,119,306,5,12,,,
308,2015/M1/M1_21/03200173.JPG,M1 2015,20.03.15 12:05,day,119,307,5,12,,,
309,2015/M1/M1_21/03200174.JPG,M1 2015,20.03.15 12:05,day,119,308,5,12,,,
310,2015/M1/M1_21/03200175.JPG,M1 2015,20.03.15 12:07,day,119,309,5,12,,,
311,2015/M1/M1_21/03200176.JPG,M1 2015,20.03.15 12:08,day,119,310,5,12,,,
312,2015/M1/M1_21/03200177.JPG,M1 2015,20.03.15 12:31,day,119,311,5,12,,,
313,2015/M1/M1_21/03200178.JPG,M1 2015,20.03.15 12:31,day,119,312,5,12,,,
314,2015/M1/M1_21/03200179.JPG,M1 2015,20.03.15 12:34,day,119,313,5,12,,,
315,2015/M1/M1_21/03200180.JPG,M1 2015,20.03.15 12:34,day,119,314,5,12,,,
316,2015/M1/M1_21/03200181.JPG,M1 2015,20.03.15 12:40,day,119,315,5,12,,,
317,2015/M1/M1_21/03200182.JPG,M1 2015,20.03.15 12:40,day,119,316,5,12,,,
318,2015/M1/M1_21/03200183.JPG,M1 2015,20.03.15 12:57,day,119,317,5,12,,,
319,2015/M1/M1_21/03200184.JPG,M1 2015,20.03.15 12:57,day,119,318,5,12,,,
320,2015/M1/M1_21/03200185.JPG,M1 2015,20.03.15 13:05,day,119,319,5,12,,,
321,2015/M1/M1_21/03200186.JPG,M1 2015,20.03.15 13:05,day,119,320,5,12,,,
322,2015/M1/M1_21/03200187.JPG,M1 2015,20.03.15 13:11,day,119,321,5,12,,,
323,2015/M1/M1_21/03200188.JPG,M1 2015,20.03.15 13:11,day,119,322,5,12,,,
324,2015/M1/M1_21/03200189.JPG,M1 2015,20.03.15 13:35,day,119,323,5,12,,,
325,2015/M1/M1_21/03200190.JPG,M1 2015,20.03.15 13:35,day,119,324,5,12,,,
326,2015/M1/M1_21/03200191.JPG,M1 2015,20.03.15 13:48,day,119,325,5,12,,,
327,2015/M1/M1_21/03200192.JPG,M1 2015,20.03.15 13:48,day,119,326,5,12,,,
328,2015/M1/M1_21/03200193.JPG,M1 2015,20.03.15 13:57,day,119,327,5,12,,,
329,2015/M1/M1_21/03200194.JPG,M1 2015,20.03.15 13:57,day,119,328,5,12,,,
330,2015/M1/M1_21/03200195.JPG,M1 2015,20.03.15 14:15,day,119,329,5,12,,,
331,2015/M1/M1_21/03200196.JPG,M1 2015,20.03.15 14:15,day,119,330,5,12,,,
332,2015/M1/M1_21/03200197.JPG,M1 2015,20.03.15 14:19,day,119,331,5,12,,,
333,2015/M1/M1_21/03200198.JPG,M1 2015,20.03.15 14:19,day,119,332,5,12,,,
334,2015/M1/M1_21/03200199.JPG,M1 2015,20.03.15 14:24,day,119,333,5,12,,,
335,2015/M1/M1_21/03200200.JPG,M1 2015,20.03.15 14:24,day,119,334,5,12,,,
336,2015/M1/M1_21/03200201.JPG,M1 2015,20.03.15 14:26,day,119,335,5,12,,,
337,2015/M1/M1_21/03200202.JPG,M1 2015,20.03.15 14:26,day,119,336,5,12,,,
338,2015/M1/M1_21/03200203.JPG,M1 2015,20.03.15 14:28,day,119,337,5,12,,,
339,2015/M1/M1_21/03200204.JPG,M1 2015,20.03.15 14:28,day,119,338,5,12,,,
340,2015/M1/M1_21/03200205.JPG,M1 2015,20.03.15 14:31,day,119,339,5,12,,,
341,2015/M1/M1_21/03200206.JPG,M1 2015,20.03.15 14:31,day,119,340,5,12,,,
342,2015/M1/M1_21/03200207.JPG,M1 2015,20.03.15 14:37,day,119,341,5,12,,,
343,2015/M1/M1_21/03200208.JPG,M1 2015,20.03.15 14:37,day,119,342,5,12,,,
344,2015/M1/M1_21/03200209.JPG,M1 2015,20.03.15 14:40,day,119,343,5,12,,,
345,2015/M1/M1_21/03200210.JPG,M1 2015,20.03.15 14:40,day,119,344,5,12,,,
346,2015/M1/M1_21/03200211.JPG,M1 2015,20.03.15 14:42,day,119,345,5,12,,,
347,2015/M1/M1_21/03200212.JPG,M1 2015,20.03.15 14:42,day,119,346,5,12,,,
348,2015/M1/M1_21/03200213.JPG,M1 2015,20.03.15 14:44,day,119,347,5,12,,,
349,2015/M1/M1_21/03200214.JPG,M1 2015,20.03.15 14:44,day,119,348,5,12,,,
350,2015/M1/M1_21/03200215.JPG,M1 2015,20.03.15 14:47,day,119,349,5,12,,,
351,2015/M1/M1_21/03200216.JPG,M1 2015,20.03.15 14:47,day,119,350,5,12,,,
352,2015/M1/M1_21/03200217.JPG,M1 2015,20.03.15 14:48,day,119,351,5,12,,,
353,2015/M1/M1_21/03200218.JPG,M1 2015,20.03.15 14:48,day,119,352,5,12,,,
354,2015/M1/M1_21/03200219.JPG,M1 2015,20.03.15 15:00,day,119,353,5,12,,,
355,2015/M1/M1_21/03200220.JPG,M1 2015,20.03.15 15:00,day,119,354,5,12,,,
356,2015/M1/M1_21/03200221.JPG,M1 2015,20.03.15 15:21,day,119,355,5,12,,,
357,2015/M1/M1_21/03200222.JPG,M1 2015,20.03.15 15:21,day,119,356,5,12,,,
358,2015/M1/M1_21/03210223.JPG,M1 2015,21.03.15 00:03,night,120,,5,12,19,,Genetta maculata
359,2015/M1/M1_21/03210224.JPG,M1 2015,21.03.15 00:03,night,120,358,5,12,19,,Genetta maculata
360,2015/M1/M1_21/03210225.JPG,M1 2015,21.03.15 04:02,night,121,,5,12,,,
361,2015/M1/M1_21/03210226.JPG,M1 2015,21.03.15 04:02,night,121,360,5,12,8,,Potamochoerus larvatus
362,2015/M1/M1_21/03210227.JPG,M1 2015,21.03.15 10:35,day,123,,5,12,,,
363,2015/M1/M1_21/03210228.JPG,M1 2015,21.03.15 10:35,day,123,362,5,12,,,
364,2015/M1/M1_21/03210229.JPG,M1 2015,21.03.15 11:33,day,124,,5,12,,,
365,2015/M1/M1_21/03210230.JPG,M1 2015,21.03.15 11:33,day,124,364,5,12,,,
366,2015/M1/M1_21/03210231.JPG,M1 2015,21.03.15 11:44,day,124,365,5,12,,,
367,2015/M1/M1_21/03210232.JPG,M1 2015,21.03.15 11:44,day,124,366,5,12,,,
368,2015/M1/M1_21/03210233.JPG,M1 2015,21.03.15 11:51,day,124,367,5,12,,,
369,2015/M1/M1_21/03210234.JPG,M1 2015,21.03.15 11:51,day,124,368,5,12,,,
370,2015/M1/M1_21/03210235.JPG,M1 2015,21.03.15 11:57,day,124,369,5,12,,,
371,2015/M1/M1_21/03210236.JPG,M1 2015,21.03.15 11:57,day,124,370,5,12,,,
372,2015/M1/M1_21/03210237.JPG,M1 2015,21.03.15 11:59,day,124,371,5,12,,,
373,2015/M1/M1_21/03210238.JPG,M1 2015,21.03.15 11:59,day,124,372,5,12,,,
374,2015/M1/M1_21/03210239.JPG,M1 2015,21.03.15 12:06,day,124,373,5,12,,,
375,2015/M1/M1_21/03210240.JPG,M1 2015,21.03.15 12:06,day,124,374,5,12,,,
376,2015/M1/M1_21/03210241.JPG,M1 2015,21.03.15 12:08,day,124,375,5,12,,,
377,2015/M1/M1_21/03210242.JPG,M1 2015,21.03.15 12:08,day,124,376,5,12,,,
378,2015/M1/M1_21/03210243.JPG,M1 2015,21.03.15 12:09,day,124,377,5,12,,,
379,2015/M1/M1_21/03210244.JPG,M1 2015,21.03.15 12:09,day,124,378,5,12,,,
380,2015/M1/M1_21/03210245.JPG,M1 2015,21.03.15 12:10,day,124,379,5,12,,,
381,2015/M1/M1_21/03210246.JPG,M1 2015,21.03.15 12:11,day,124,380,5,12,,,
382,2015/M1/M1_21/03210247.JPG,M1 2015,21.03.15 12:13,day,124,381,5,12,,,
383,2015/M1/M1_21/03210248.JPG,M1 2015,21.03.15 12:13,day,124,382,5,12,,,
384,2015/M1/M1_21/03210249.JPG,M1 2015,21.03.15 12:15,day,124,383,5,12,,,
385,2015/M1/M1_21/03210250.JPG,M1 2015,21.03.15 12:15,day,124,384,5,12,,,
386,2015/M1/M1_21/03210251.JPG,M1 2015,21.03.15 12:21,day,124,385,5,12,,,
387,2015/M1/M1_21/03210252.JPG,M1 2015,21.03.15 12:21,day,124,386,5,12,,,
388,2015/M1/M1_21/03210253.JPG,M1 2015,21.03.15 12:27,day,124,387,5,12,,,
389,2015/M1/M1_21/03210254.JPG,M1 2015,21.03.15 12:27,day,124,388,5,12,,,
390,2015/M1/M1_21/03210255.JPG,M1 2015,21.03.15 12:32,day,124,389,5,12,,,
391,2015/M1/M1_21/03210256.JPG,M1 2015,21.03.15 12:32,day,124,390,5,12,,,
392,2015/M1/M1_21/03210257.JPG,M1 2015,21.03.15 12:35,day,124,391,5,12,,,
393,2015/M1/M1_21/03210258.JPG,M1 2015,21.03.15 12:35,day,124,392,5,12,,,
394,2015/M1/M1_21/03210259.JPG,M1 2015,21.03.15 12:37,day,124,393,5,12,,,
395,2015/M1/M1_21/03210260.JPG,M1 2015,21.03.15 12:37,day,124,394,5,12,,,
396,2015/M1/M1_21/03210261.JPG,M1 2015,21.03.15 12:42,day,124,395,5,12,,,
397,2015/M1/M1_21/03210262.JPG,M1 2015,21.03.15 12:42,day,124,396,5,12,,,
398,2015/M1/M1_21/03210263.JPG,M1 2015,21.03.15 12:43,day,124,397,5,12,,,
399,2015/M1/M1_21/03210264.JPG,M1 2015,21.03.15 12:43,day,124,398,5,12,,,
400,2015/M1/M1_21/03210265.JPG,M1 2015,21.03.15 12:45,day,124,399,5,12,,,
401,2015/M1/M1_21/03210266.JPG,M1 2015,21.03.15 12:45,day,124,400,5,12,,,
402,2015/M1/M1_21/03210267.JPG,M1 2015,21.03.15 12:47,day,124,401,5,12,,,
403,2015/M1/M1_21/03210268.JPG,M1 2015,21.03.15 12:47,day,124,402,5,12,,,
404,2015/M1/M1_21/03210269.JPG,M1 2015,21.03.15 12:49,day,124,403,5,12,,,
405,2015/M1/M1_21/03210270.JPG,M1 2015,21.03.15 12:49,day,124,404,5,12,,,
406,2015/M1/M1_21/03210271.JPG,M1 2015,21.03.15 12:51,day,124,405,5,12,,,
407,2015/M1/M1_21/03210272.JPG,M1 2015,21.03.15 12:51,day,124,406,5,12,,,
408,2015/M1/M1_21/03210273.JPG,M1 2015,21.03.15 12:56,day,124,407,5,12,,,
409,2015/M1/M1_21/03210274.JPG,M1 2015,21.03.15 12:56,day,124,408,5,12,,,
410,2015/M1/M1_21/03210275.JPG,M1 2015,21.03.15 12:57,day,124,409,5,12,,,
411,2015/M1/M1_21/03210276.JPG,M1 2015,21.03.15 12:57,day,124,410,5,12,,,
412,2015/M1/M1_21/03210277.JPG,M1 2015,21.03.15 13:00,day,124,411,5,12,,,
413,2015/M1/M1_21/03210278.JPG,M1 2015,21.03.15 13:00,day,124,412,5,12,,,
414,2015/M1/M1_21/03210279.JPG,M1 2015,21.03.15 13:04,day,124,413,5,12,,,
415,2015/M1/M1_21/03210280.JPG,M1 2015,21.03.15 13:04,day,124,414,5,12,,,
416,2015/M1/M1_21/03210281.JPG,M1 2015,21.03.15 13:08,day,124,415,5,12,,,
417,2015/M1/M1_21/03210282.JPG,M1 2015,21.03.15 13:08,day,124,416,5,12,,,
418,2015/M1/M1_21/03210283.JPG,M1 2015,21.03.15 13:11,day,124,417,5,12,,,
419,2015/M1/M1_21/03210284.JPG,M1 2015,21.03.15 13:11,day,124,418,5,12,,,
420,2015/M1/M1_21/03210285.JPG,M1 2015,21.03.15 13:15,day,124,419,5,12,,,
421,2015/M1/M1_21/03210286.JPG,M1 2015,21.03.15 13:15,day,124,420,5,12,,,
422,2015/M1/M1_21/03210287.JPG,M1 2015,21.03.15 13:17,day,124,421,5,12,,,
423,2015/M1/M1_21/03210288.JPG,M1 2015,21.03.15 13:17,day,124,422,5,12,,,
424,2015/M1/M1_21/03210289.JPG,M1 2015,21.03.15 13:19,day,124,423,5,12,,,
425,2015/M1/M1_21/03210290.JPG,M1 2015,21.03.15 13:19,day,124,424,5,12,,,
426,2015/M1/M1_21/03210291.JPG,M1 2015,21.03.15 13:23,day,124,425,5,12,,,
427,2015/M1/M1_21/03210292.JPG,M1 2015,21.03.15 13:23,day,124,426,5,12,,,
428,2015/M1/M1_21/03210293.JPG,M1 2015,21.03.15 13:26,day,124,427,5,12,,,
429,2015/M1/M1_21/03210294.JPG,M1 2015,21.03.15 13:26,day,124,428,5,12,,,
430,2015/M1/M1_21/03210295.JPG,M1 2015,21.03.15 13:39,day,124,429,5,12,,,
431,2015/M1/M1_21/03210296.JPG,M1 2015,21.03.15 13:39,day,124,430,5,12,,,
432,2015/M1/M1_21/03210297.JPG,M1 2015,21.03.15 13:41,day,124,431,5,12,,,
433,2015/M1/M1_21/03210298.JPG,M1 2015,21.03.15 13:41,day,124,432,5,12,,,
434,2015/M1/M1_21/03210299.JPG,M1 2015,21.03.15 13:48,day,124,433,5,12,,,
435,2015/M1/M1_21/03210300.JPG,M1 2015,21.03.15 13:48,day,124,434,5,12,,,
436,2015/M1/M1_21/03210301.JPG,M1 2015,21.03.15 14:17,day,124,435,5,12,,,
437,2015/M1/M1_21/03210302.JPG,M1 2015,21.03.15 14:17,day,124,436,5,12,,,
438,2015/M1/M1_21/03210303.JPG,M1 2015,21.03.15 14:19,day,124,437,5,12,,,
439,2015/M1/M1_21/03210304.JPG,M1 2015,21.03.15 14:19,day,124,438,5,12,,,
440,2015/M1/M1_21/03210305.JPG,M1 2015,21.03.15 14:21,day,124,439,5,12,,,
441,2015/M1/M1_21/03210306.JPG,M1 2015,21.03.15 14:21,day,124,440,5,12,,,
442,2015/M1/M1_21/03210307.JPG,M1 2015,21.03.15 14:23,day,124,441,5,12,,,
443,2015/M1/M1_21/03210308.JPG,M1 2015,21.03.15 14:23,day,124,442,5,12,,,
444,2015/M1/M1_21/03210309.JPG,M1 2015,21.03.15 14:30,day,124,443,5,12,,,
445,2015/M1/M1_21/03210310.JPG,M1 2015,21.03.15 14:30,day,124,444,5,12,,,
446,2015/M1/M1_21/03210311.JPG,M1 2015,21.03.15 14:32,day,124,445,5,12,,,
447,2015/M1/M1_21/03210312.JPG,M1 2015,21.03.15 14:32,day,124,446,5,12,,,
448,2015/M1/M1_21/03210313.JPG,M1 2015,21.03.15 14:34,day,124,447,5,12,,,
449,2015/M1/M1_21/03210314.JPG,M1 2015,21.03.15 14:34,day,124,448,5,12,,,
450,2015/M1/M1_21/03210315.JPG,M1 2015,21.03.15 14:39,day,124,449,5,12,,,
451,2015/M1/M1_21/03210316.JPG,M1 2015,21.03.15 14:39,day,124,450,5,12,,,
452,2015/M1/M1_21/03210317.JPG,M1 2015,21.03.15 14:44,day,124,451,5,12,,,
453,2015/M1/M1_21/03210318.JPG,M1 2015,21.03.15 14:44,day,124,452,5,12,,,
454,2015/M1/M1_21/03210319.JPG,M1 2015,21.03.15 14:45,day,124,453,5,12,,,
455,2015/M1/M1_21/03210320.JPG,M1 2015,21.03.15 14:46,day,124,454,5,12,,,
456,2015/M1/M1_21/03210321.JPG,M1 2015,21.03.15 14:47,day,124,455,5,12,,,
457,2015/M1/M1_21/03210322.JPG,M1 2015,21.03.15 14:47,day,124,456,5,12,,,
458,2015/M1/M1_21/03210323.JPG,M1 2015,21.03.15 14:50,day,124,457,5,12,,,
459,2015/M1/M1_21/03210324.JPG,M1 2015,21.03.15 14:50,day,124,458,5,12,,,
460,2015/M1/M1_21/03210325.JPG,M1 2015,21.03.15 14:51,day,124,459,5,12,,,
461,2015/M1/M1_21/03210326.JPG,M1 2015,21.03.15 14:51,day,124,460,5,12,,,
462,2015/M1/M1_21/03210327.JPG,M1 2015,21.03.15 14:55,day,124,461,5,12,,,
463,2015/M1/M1_21/03210328.JPG,M1 2015,21.03.15 14:55,day,124,462,5,12,,,
464,2015/M1/M1_21/03210329.JPG,M1 2015,21.03.15 15:04,day,124,463,5,12,,,
465,2015/M1/M1_21/03210330.JPG,M1 2015,21.03.15 15:04,day,124,464,5,12,,,
466,2015/M1/M1_21/03210331.JPG,M1 2015,21.03.15 15:20,day,124,465,5,12,,,
467,2015/M1/M1_21/03210332.JPG,M1 2015,21.03.15 15:20,day,124,466,5,12,,,
468,2015/M1/M1_21/03210333.JPG,M1 2015,21.03.15 15:23,day,124,467,5,12,,,
469,2015/M1/M1_21/03210334.JPG,M1 2015,21.03.15 15:23,day,124,468,5,12,,,
470,2015/M1/M1_21/03220335.JPG,M1 2015,21.03.15 18:17,day,125,,5,12,,,
471,2015/M1/M1_21/03220336.JPG,M1 2015,21.03.15 18:17,day,125,470,5,12,,,
472,2015/M1/M1_21/03220337.JPG,M1 2015,22.03.15 10:14,day,126,,5,12,,,
473,2015/M1/M1_21/03220338.JPG,M1 2015,22.03.15 10:14,day,126,472,5,12,,,
474,2015/M1/M1_21/03220339.JPG,M1 2015,22.03.15 10:16,day,126,473,5,12,,,
475,2015/M1/M1_21/03220340.JPG,M1 2015,22.03.15 10:16,day,126,474,5,12,,,
476,2015/M1/M1_21/03220341.JPG,M1 2015,22.03.15 10:18,day,126,475,5,12,,,
477,2015/M1/M1_21/03220342.JPG,M1 2015,22.03.15 10:18,day,126,476,5,12,,,
478,2015/M1/M1_21/03220343.JPG,M1 2015,22.03.15 10:19,day,126,477,5,12,,,
479,2015/M1/M1_21/03220344.JPG,M1 2015,22.03.15 10:19,day,126,478,5,12,,,
480,2015/M1/M1_21/03220345.JPG,M1 2015,22.03.15 10:40,day,126,479,5,12,,,
481,2015/M1/M1_21/03220346.JPG,M1 2015,22.03.15 10:40,day,126,480,5,12,,,
482,2015/M1/M1_21/03220347.JPG,M1 2015,22.03.15 11:03,day,126,481,5,12,,,
483,2015/M1/M1_21/03220348.JPG,M1 2015,22.03.15 11:03,day,126,482,5,12,,,
484,2015/M1/M1_21/03220349.JPG,M1 2015,22.03.15 11:07,day,126,483,5,12,,,
485,2015/M1/M1_21/03220350.JPG,M1 2015,22.03.15 11:07,day,126,484,5,12,,,
486,2015/M1/M1_21/03220351.JPG,M1 2015,22.03.15 11:13,day,126,485,5,12,,,
487,2015/M1/M1_21/03220352.JPG,M1 2015,22.03.15 11:13,day,126,486,5,12,,,
488,2015/M1/M1_21/03220353.JPG,M1 2015,22.03.15 11:47,day,127,,5,12,,,
489,2015/M1/M1_21/03220354.JPG,M1 2015,22.03.15 11:47,day,127,488,5,12,,,
490,2015/M1/M1_21/03220355.JPG,M1 2015,22.03.15 11:53,day,127,489,5,12,,,
491,2015/M1/M1_21/03220356.JPG,M1 2015,22.03.15 11:53,day,127,490,5,12,,,
492,2015/M1/M1_21/03220357.JPG,M1 2015,22.03.15 12:06,day,127,491,5,12,,,
493,2015/M1/M1_21/03220358.JPG,M1 2015,22.03.15 12:06,day,127,492,5,12,,,
494,2015/M1/M1_21/03220359.JPG,M1 2015,22.03.15 12:09,day,127,493,5,12,,,
495,2015/M1/M1_21/03220360.JPG,M1 2015,22.03.15 12:09,day,127,494,5,12,,,
496,2015/M1/M1_21/03220361.JPG,M1 2015,22.03.15 12:19,day,127,495,5,12,,,
497,2015/M1/M1_21/03220362.JPG,M1 2015,22.03.15 12:19,day,127,496,5,12,,,
498,2015/M1/M1_21/03220363.JPG,M1 2015,22.03.15 12:22,day,127,497,5,12,,,
499,2015/M1/M1_21/03220364.JPG,M1 2015,22.03.15 12:22,day,127,498,5,12,,,
500,2015/M1/M1_21/03220365.JPG,M1 2015,22.03.15 12:40,day,127,499,5,12,,,
501,2015/M1/M1_21/03220366.JPG,M1 2015,22.03.15 12:40,day,127,500,5,12,,,
502,2015/M1/M1_21/03220367.JPG,M1 2015,22.03.15 12:51,day,127,501,5,12,,,
503,2015/M1/M1_21/03220368.JPG,M1 2015,22.03.15 12:51,day,127,502,5,12,,,
504,2015/M1/M1_21/03220369.JPG,M1 2015,22.03.15 13:08,day,127,503,5,12,,,
505,2015/M1/M1_21/03220370.JPG,M1 2015,22.03.15 13:08,day,127,504,5,12,,,
506,2015/M1/M1_21/03220371.JPG,M1 2015,22.03.15 13:10,day,127,505,5,12,,,
507,2015/M1/M1_21/03220372.JPG,M1 2015,22.03.15 13:10,day,127,506,5,12,,,
508,2015/M1/M1_21/03220373.JPG,M1 2015,22.03.15 13:15,day,127,507,5,12,,,
509,2015/M1/M1_21/03220374.JPG,M1 2015,22.03.15 13:15,day,127,508,5,12,,,
510,2015/M1/M1_21/03220375.JPG,M1 2015,22.03.15 13:20,day,127,509,5,12,,,
511,2015/M1/M1_21/03220376.JPG,M1 2015,22.03.15 13:20,day,127,510,5,12,,,
512,2015/M1/M1_21/03220377.JPG,M1 2015,22.03.15 13:31,day,127,511,5,12,,,
513,2015/M1/M1_21/03220378.JPG,M1 2015,22.03.15 13:31,day,127,512,5,12,,,
514,2015/M1/M1_21/03220379.JPG,M1 2015,22.03.15 13:42,day,127,513,5,12,,,
515,2015/M1/M1_21/03220380.JPG,M1 2015,22.03.15 13:42,day,127,514,5,12,,,
516,2015/M1/M1_21/03220381.JPG,M1 2015,22.03.15 15:17,day,128,,5,12,,,
517,2015/M1/M1_21/03220382.JPG,M1 2015,22.03.15 15:17,day,128,516,5,12,,,
518,2015/M1/M1_21/03220383.JPG,M1 2015,22.03.15 15:27,day,128,517,5,12,,,
519,2015/M1/M1_21/03220384.JPG,M1 2015,22.03.15 15:27,day,128,518,5,12,,,
520,2015/M1/M1_21/03230385.JPG,M1 2015,23.03.15 03:47,night,129,,5,12,,,
521,2015/M1/M1_21/03230386.JPG,M1 2015,23.03.15 03:47,night,129,520,5,12,,,
522,2015/M1/M1_21/03230387.JPG,M1 2015,23.03.15 03:50,night,129,521,5,12,,,
523,2015/M1/M1_21/03230388.JPG,M1 2015,23.03.15 03:50,night,129,522,5,12,,,
524,2015/M1/M1_21/03230389.JPG,M1 2015,23.03.15 03:51,night,129,523,5,12,,,
